UTC,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
10:54:33:92,30765,29.875,0.99347   0.0053673   0.0053711    -0.11388,0.540988     0.681523     -13.0753,0.0019627   0.0031223 -0.00056171,0.0075264   0.0080185   0.0035152,-0.11084     0.10187      9.7813,0  0  0,0  0  0,0  0  0,213,-37,
10:54:34:26,30766,29.875,0.99348   0.0053711   0.0053328    -0.11376,0.542003      0.67714     -13.0613,0.0022259   0.0028458  -0.0008111,0.009079  0.00087547  -0.0023537,-0.10687    0.095398      9.7734,0  0  0,0  0  0,0  0  0,213,-38,
10:54:34:60,30767,29.875,0.99349    0.005353   0.0053199     -0.1137,0.540145     0.675404     -13.0545,0.003191   0.0038242  -0.0004847,0.068665  -0.0079269   -0.055542,-0.046021    0.099548      9.7266,0  0  0,0  0  0,0  0  0,213,-37,
10:54:34:94,30768,29.875,0.99349    0.005333   0.0053618    -0.11369,0.537334     0.679905     -13.0535,0.00078297   0.0035019 -0.00021982,-0.0077019   0.0084229     0.01738,-0.12573    0.098206      9.7969,0  0  0,0  0  0,0  0  0,213,-37,
10:54:36:98,30774,29.8906,0.99346   0.0052695   0.0052673    -0.11394,0.531158     0.668454     -13.0826,-0.00096607   0.0047913 -5.8413e-05,0.016998  -0.0021667    0.010277,-0.097351    0.092163      9.7891,0  0  0,0  0  0,0  0  0,213,-37,
10:54:37:33,30775,29.8906,0.99346   0.0052515   0.0052697    -0.11392,0.529095     0.668482     -13.0802,-0.00065804   0.0053864 -0.00012589,0.0055199   0.0037117  -0.0039177,-0.10974    0.094849      9.7734,0  0  0,0  0  0,0  0  0,213,-37,
10:54:37:67,30776,29.8906,0.99346   0.0052826   0.0052049    -0.11396,0.533451     0.661531     -13.0842,-0.0007205   0.0035667 -6.4194e-05,0.028046   -0.021576   -0.014198,-0.080627    0.075989      9.7656,0  0  0,0  0  0,0  0  0,213,-37,
10:54:38:01,30777,29.8906,0.99347   0.0052844   0.0052171    -0.11388,0.533556     0.662909     -13.0753,0.0028973   0.0024719  -0.0010738,0.010834   0.0069923    0.011826,-0.10425     0.10052      9.7891,0  0  0,0  0  0,0  0  0,213,-37,
10:59:37:55,31658,29.8125,0.99335   0.0053787   0.0051642     -0.1149,0.544303     0.658664     -13.1926,0.0039024   0.0015717  -0.0011492,0.0099716  -0.0018167  0.00057888,-0.10217    0.093567      9.7813,0  0  0,0  0  0,0  0  0,213,-37,
10:59:37:89,31659,29.8125,0.99335    0.005374   0.0051539    -0.11492,0.543891     0.657448      -13.195,0.0030022   0.0011206 -0.00091743,-0.025864    0.032471   0.0071526,-0.14465     0.11865      9.7891,0  0  0,0  0  0,0  0  0,213,-37,
10:59:38:23,31660,29.7969,0.99336     0.00537   0.0051255    -0.11479,0.543897     0.654085     -13.1799,0.0060501   0.0049248   -0.001173,0.0063858  -0.0071373   0.0080109,-0.10406    0.087769      9.7891,0  0  0,0  0  0,0  0  0,213,-37,
10:59:38:57,31661,29.7969,0.99337   0.0053304   0.0051513    -0.11475,0.53908     0.656484     -13.1753,0.00138   0.0033455 -9.0361e-05,0.0031548   0.0033875  -0.0018425,-0.10974    0.095947      9.7813,0  0  0,0  0  0,0  0  0,213,-37,
10:59:38:91,31662,29.7969,0.99337   0.0053299   0.0050991    -0.11474,0.539714     0.650533     -13.1741,0.00071478  -0.0014706 -4.4167e-05,0.075195   -0.020706   -0.074097,-0.031799    0.088257      9.7031,0  0  0,0  0  0,0  0  0,213,-38,
10:59:39:25,31663,29.7969,0.99338   0.0053078   0.0051249    -0.11467,0.536901     0.653142     -13.1666,0.0033779   0.0022106 -0.00062752,0.0074081    0.005043   -0.009079,-0.10522    0.098267      9.7734,0  0  0,0  0  0,0  0  0,213,-37,
10:59:39:59,31664,29.7969,0.99337   0.0052961   0.0051443    -0.11472,0.535283     0.655226     -13.1728,0.0023823    0.004055 -0.00046635,-0.03833   0.0093231     0.02272,-0.15161    0.091919      9.8047,0  0  0,0  0  0,0  0  0,213,-37,
10:59:39:93,31665,29.7969,0.99337   0.0053566   0.0050713    -0.11469,0.543146     0.647695     -13.1688,0.0021439 -0.00019979 -0.00068998,-0.025894    0.011292   0.0056267,-0.13806    0.097839      9.7813,0  0  0,0  0  0,0  0  0,213,-37,
10:59:40:27,31666,29.8281,0.99338   0.0052935   0.0050927    -0.11465,0.535706      0.64928     -13.1646,0.0038624  0.00075531 -0.00094652,0.00087643   0.0048256  -0.0046616,-0.11078    0.096436      9.7734,0  0  0,0  0  0,0  0  0,213,-38,
10:59:40:61,31667,29.8281,0.99338   0.0053233   0.0050029    -0.11467,0.540267     0.639452     -13.1668,0.0025291   0.0045052 -0.00050306,0.089478   -0.063965   -0.055115,-0.0069695    0.049866      9.7266,0  0  0,0  0  0,0  0  0,213,-38,
10:59:40:95,31668,29.8281,0.99339   0.0053335   0.0049969    -0.11459,0.541562     0.638866     -13.1572,0.005085   0.0019951  -0.0012865,0.023102  -0.0099716   -0.018509,-0.083984    0.088074      9.7578,0  0  0,0  0  0,0  0  0,213,-37,
